site_id,year_qtr,treatment,treatment_year_qtr,ncp_wdebt,ncp_emp_rate,smom_emp_rate,Nncp
148000,2020.75,0,0,.4210201,.1976671,.6708031,41
147000,2011,0,0,.4687408,.1510748,.5377399,50
147000,2011.25,0,0,.4175448,.205249,.6694227,24
147000,2011.5,0,0,.4754302,.3044026,.6919372,71
147000,2011.75,0,0,.3748847,.2528131,.6983113,55
147000,2012,0,0,.4174801,.4294008,.6146104,42
147000,2012.25,0,0,.4993401,.3746828,.6299378,62
147000,2012.5,0,0,.4799257,.4499029,.6724814,68
147000,2012.75,0,0,.4588203,.2771676,.7108045,26
147000,2013,0,0,.497533,.3853941,.5284675,35
147000,2013.25,0,0,.4009959,.3532072,.5566998,65
147000,2013.5,0,0,.4113616,.2540598,.5796848,32
147000,2013.75,0,0,.4555689,.3089607,.6521958,24
147000,2014,0,0,.4187925,.2393094,.7134749,67
147000,2014.25,0,0,.3891222,.2212437,.712458,49
147000,2014.5,0,0,.4919541,.1823809,.6856746,62
147000,2014.75,0,0,.4244968,.2866061,.6705056,49
147000,2015,0,0,.4130381,.3872048,.5209451,46
147000,2015.25,0,0,.3748195,.2062803,.6036675,45
147000,2015.5,0,0,.4546034,.2451872,.5949174,38
147000,2015.75,0,0,.4538795,.2825057,.5923643,54
147000,2016,0,0,.4300326,.3996489,.5663007,52
147000,2016.25,0,0,.4858807,.4454247,.7158087,27
147000,2016.5,0,0,.3849586,.4115086,.5763162,57
147000,2016.75,0,0,.4919344,.3367047,.6500682,31
147000,2017,0,0,.4912634,.3730654,.7165361,46
147000,2017.25,0,0,.4084815,.3325903,.6502317,27
147000,2017.5,0,0,.4410008,.3515572,.7175592,62
147000,2017.75,0,0,.4677141,.4281298,.6213241,42
147000,2018,0,0,.4212885,.4024355,.6181674,25
147000,2018.25,0,0,.3846503,.1540567,.642154,29
147000,2018.5,0,0,.3843794,.1508127,.5858293,66
147000,2018.75,0,0,.3837896,.2041662,.6755616,43
147000,2019,0,0,.4108823,.3010797,.5786887,43
147000,2019.25,0,0,.3879753,.3079343,.6523116,34
147000,2019.5,0,0,.4462814,.3620771,.5342213,47
147000,2019.75,0,0,.3988679,.3807034,.5675121,56
147000,2020,0,0,.4749694,.3824812,.54981,46
147000,2020.25,0,0,.405534,.2783514,.5587644,66
147000,2020.5,0,0,.4672922,.1854514,.5435427,57
147000,2020.75,0,0,.4347871,.3933213,.7047997,26
146000,2011,0,0,.4605192,.2901483,.7162575,49
146000,2011.25,0,0,.4808542,.254448,.6801997,48
146000,2011.5,0,0,.4391011,.2406464,.6069472,37
146000,2011.75,0,0,.4167607,.3731173,.54127,39
146000,2012,0,0,.4026554,.1711295,.5372337,57
146000,2012.25,0,0,.427432,.1613833,.5621171,26
146000,2012.5,0,0,.4419205,.1675333,.5572935,69
146000,2012.75,0,0,.4344303,.4349358,.6363228,65
146000,2013,0,0,.4484982,.4202429,.562585,65
146000,2013.25,0,0,.4259885,.4419835,.6922298,63
146000,2013.5,0,0,.4542585,.2754857,.6804423,56
146000,2013.75,0,0,.3883515,.1698492,.5445617,44
146000,2014,0,0,.3896617,.2257462,.5882583,48
146000,2014.25,0,0,.4239492,.1931409,.7133964,29
146000,2014.5,0,0,.4514219,.2255926,.6679701,70
146000,2014.75,0,0,.3779974,.437864,.7039827,49
146000,2015,0,0,.3767447,.315536,.7023333,70
146000,2015.25,0,0,.3957595,.1763406,.6837354,59
146000,2015.5,0,0,.4017357,.4250627,.5637831,34
146000,2015.75,0,0,.3713813,.2298411,.5331019,31
146000,2016,0,0,.4509309,.38534,.6897814,48
146000,2016.25,0,0,.4268458,.3147051,.7043845,51
146000,2016.5,0,0,.4746577,.3417822,.6828312,59
146000,2016.75,0,0,.4109614,.3559762,.6466752,67
146000,2017,0,0,.388616,.2044244,.6421366,64
146000,2017.25,0,0,.3934213,.2299888,.5881825,61
146000,2017.5,0,0,.4739429,.1627274,.6169988,37
146000,2017.75,0,0,.3794801,.2174536,.5853316,69
146000,2018,0,0,.399969,.2915087,.6134353,59
146000,2018.25,0,0,.4932745,.4043413,.6374843,44
146000,2018.5,0,0,.484767,.2221439,.6918774,68
146000,2018.75,0,0,.4281454,.2810495,.6728357,40
146000,2019,0,0,.383674,.178168,.5961756,37
146000,2019.25,0,0,.406223,.1895812,.6205642,36
146000,2019.5,0,0,.4497295,.2767901,.5629826,50
146000,2019.75,0,0,.417381,.1891838,.6696231,57
146000,2020,0,0,.3838084,.2259415,.7028584,44
146000,2020.25,0,0,.4708876,.1845654,.6898594,25
146000,2020.5,0,0,.3855955,.3255558,.5515938,23
146000,2020.75,0,0,.4517112,.4493558,.5451864,62
145000,2011,0,0,.4290251,.4242013,.5355297,42
145000,2011.25,0,0,.4283707,.1594061,.6541024,31
145000,2011.5,0,0,.4190657,.2852707,.5772434,43
145000,2011.75,0,0,.4449157,.2207718,.6377345,33
145000,2012,0,0,.3771794,.2090997,.7179662,63
145000,2012.25,0,0,.3909754,.1849153,.6782049,49
145000,2012.5,0,0,.4043596,.2070919,.6429718,46
145000,2012.75,0,0,.4770242,.1950983,.7107187,59
145000,2013,0,0,.4871058,.1667676,.6952585,58
145000,2013.25,0,0,.4968398,.2193747,.6134709,40
145000,2013.5,0,0,.4419659,.1960628,.5479228,65
145000,2013.75,0,0,.3863739,.2408412,.5659299,45
145000,2014,0,0,.490133,.3810438,.5749616,59
145000,2014.25,0,0,.4129566,.1712531,.6141112,49
145000,2014.5,0,0,.4245307,.4121237,.691526,43
145000,2014.75,0,0,.3986814,.2358229,.564602,35
145000,2015,0,0,.414863,.3348803,.5716552,36
145000,2015.25,0,0,.4517196,.1677135,.5875294,63
145000,2015.5,0,0,.3910123,.3433821,.5598215,36
145000,2015.75,0,0,.4379048,.3150646,.6318178,40
145000,2016,0,0,.4168042,.3946503,.5204775,61
145000,2016.25,0,0,.475419,.4359269,.6228789,37
145000,2016.5,0,0,.4384758,.2340279,.5958049,42
145000,2016.75,0,0,.422028,.4212055,.5510158,24
145000,2017,0,0,.382352,.4016329,.5677218,62
145000,2017.25,0,0,.3838448,.3581921,.601126,61
145000,2017.5,0,0,.3703754,.1953155,.6578449,44
145000,2017.75,0,0,.4538253,.3549729,.6707004,31
145000,2018,0,0,.4511243,.3544545,.6956043,71
145000,2018.25,0,0,.4904575,.3707425,.5807069,63
145000,2018.5,0,0,.4867586,.1896559,.6455902,36
145000,2018.75,0,0,.4650215,.437421,.7175618,51
145000,2019,0,0,.4459915,.2540044,.6889374,63
145000,2019.25,0,0,.4994397,.2531931,.7051852,52
145000,2019.5,0,0,.4905833,.4201924,.6549079,42
145000,2019.75,0,0,.3791641,.3528971,.6914303,67
145000,2020,0,0,.432305,.2010203,.7008428,29
145000,2020.25,0,0,.3931154,.1741095,.5630779,47
145000,2020.5,0,0,.3755424,.2035842,.6948741,48
145000,2020.75,0,0,.3960243,.3762831,.5772732,72
144000,2011,0,0,.4176765,.2064217,.6832252,66
144000,2011.25,0,0,.3990392,.2682854,.7052608,43
144000,2011.5,0,0,.3976074,.2788287,.6455077,68
144000,2011.75,0,0,.472165,.3895971,.618347,61
144000,2012,0,0,.4031367,.38122,.5429125,40
144000,2012.25,0,0,.4301604,.3269726,.5505,58
144000,2012.5,0,0,.4237892,.3364173,.6349007,46
144000,2012.75,0,0,.4193261,.1633901,.5887096,39
144000,2013,0,0,.3795565,.2161693,.5464033,32
144000,2013.25,0,0,.4457076,.4369714,.5962525,52
144000,2013.5,0,0,.4489007,.3178344,.6867874,44
144000,2013.75,0,0,.4277889,.1839497,.57407,53
144000,2014,0,0,.4018933,.4044744,.6218567,62
144000,2014.25,0,0,.4074256,.4349547,.5748984,64
144000,2014.5,0,0,.4124511,.3645431,.694561,70
144000,2014.75,0,0,.3858217,.3664561,.5765865,48
144000,2015,0,0,.4471244,.3990735,.5776396,57
144000,2015.25,0,0,.4692841,.1663217,.6908732,32
144000,2015.5,0,0,.4201596,.2882093,.5769052,45
144000,2015.75,0,0,.3998803,.420986,.55939,35
144000,2016,0,0,.4088426,.2248251,.5525212,32
144000,2016.25,0,0,.4473054,.2542311,.627314,69
144000,2016.5,0,0,.370855,.2944867,.6525359,32
144000,2016.75,0,0,.3931479,.4344329,.6640571,53
144000,2017,0,0,.4469205,.1854215,.6460583,53
144000,2017.25,0,0,.4980157,.3683012,.7007491,25
144000,2017.5,0,0,.4102609,.3093075,.712605,66
144000,2017.75,0,0,.3739893,.3983352,.6894032,38
144000,2018,0,0,.4750657,.2353049,.7064542,45
144000,2018.25,0,0,.4521244,.36953,.5877106,67
144000,2018.5,0,0,.4064854,.3723543,.6181241,50
144000,2018.75,0,0,.4041882,.1555675,.6633649,68
144000,2019,0,0,.396605,.2093745,.6804737,69
144000,2019.25,0,0,.454913,.303511,.6406614,58
144000,2019.5,0,0,.4679217,.2829612,.5763803,54
144000,2019.75,0,0,.414618,.3887765,.6295636,67
144000,2020,0,0,.4075513,.2229636,.669103,59
144000,2020.25,0,0,.3906846,.3073376,.6665687,41
144000,2020.5,0,0,.4035534,.2147369,.6165937,39
144000,2020.75,0,0,.4186775,.1503522,.7085415,62
143000,2011,0,0,.4588155,.3007196,.6398026,31
143000,2011.25,0,0,.4675558,.2763602,.6868428,29
143000,2011.5,0,0,.4083529,.3038998,.6910138,48
143000,2011.75,0,0,.38245,.3249822,.5803604,48
143000,2012,0,0,.4912407,.3176818,.6017947,30
143000,2012.25,0,0,.4843143,.3616028,.7121667,38
143000,2012.5,0,0,.4861664,.3341039,.5704919,63
143000,2012.75,0,0,.4823365,.2737042,.5405945,63
143000,2013,0,0,.4061027,.187587,.6084751,66
143000,2013.25,0,0,.3778464,.2219791,.7189277,63
143000,2013.5,0,0,.488934,.3164467,.5672314,70
143000,2013.75,0,0,.4468003,.3376491,.6289218,51
143000,2014,0,0,.4895483,.2341855,.6186756,33
143000,2014.25,0,0,.4662932,.3762199,.5423802,29
143000,2014.5,0,0,.3734665,.4418505,.6043203,30
143000,2014.75,0,0,.3956045,.3122286,.6312582,52
143000,2015,0,0,.4203618,.2550963,.6352413,27
143000,2015.25,0,0,.4561238,.2577823,.6467947,61
143000,2015.5,0,0,.4159397,.305776,.5708426,23
143000,2015.75,0,0,.4587328,.4010051,.6561884,57
143000,2016,0,0,.4739253,.3896528,.6683301,53
143000,2016.25,0,0,.3840895,.340097,.690249,42
143000,2016.5,0,0,.3949934,.2884486,.6909381,44
143000,2016.75,0,0,.4741622,.3062487,.5488329,58
143000,2017,0,0,.4008203,.3080919,.5766388,63
143000,2017.25,0,0,.4349695,.1503228,.608277,29
143000,2017.5,0,0,.4328345,.1903667,.6474257,35
143000,2017.75,0,0,.4514377,.3135059,.5222969,69
143000,2018,0,0,.433892,.4318722,.6357942,37
143000,2018.25,0,0,.4927639,.4332134,.5373197,34
143000,2018.5,0,0,.3930935,.2152231,.5566775,52
143000,2018.75,0,0,.3764527,.4346812,.6571479,49
143000,2019,0,0,.4962507,.2040867,.6420065,25
143000,2019.25,0,0,.4763605,.2321027,.647483,39
143000,2019.5,0,0,.4633312,.4176261,.6684764,52
143000,2019.75,0,0,.4535303,.3093992,.5326492,32
143000,2020,0,0,.4649297,.4482812,.5688717,60
143000,2020.25,0,0,.4469282,.3561589,.6379416,59
143000,2020.5,0,0,.4414559,.158429,.6548242,57
143000,2020.75,0,0,.4395922,.3666309,.5427941,30
142000,2011,0,0,.4036187,.4032889,.6303516,70
142000,2011.25,0,0,.4709645,.3537879,.597919,34
142000,2011.5,0,0,.4233236,.3875776,.5936682,35
142000,2011.75,0,0,.4509784,.2708193,.5747182,50
142000,2012,0,0,.4529783,.3967672,.6483018,70
142000,2012.25,0,0,.3734942,.2583274,.6908379,32
142000,2012.5,0,0,.4281412,.2346554,.638669,62
142000,2012.75,0,0,.3705834,.2533582,.547622,47
142000,2013,0,0,.4542177,.2311223,.6846253,53
142000,2013.25,0,0,.3987274,.3894416,.6201392,50
142000,2013.5,0,0,.4840943,.2422634,.5543596,45
142000,2013.75,0,0,.3873185,.3003987,.6839081,67
142000,2014,0,0,.4771956,.2760328,.5319586,55
142000,2014.25,0,0,.4475453,.2122071,.6860923,70
142000,2014.5,0,0,.4008622,.2225959,.5942952,31
142000,2014.75,0,0,.4248241,.3086265,.5680762,32
142000,2015,0,0,.4143194,.2020418,.5484337,27
142000,2015.25,0,0,.4871144,.2161574,.5794782,49
142000,2015.5,0,0,.4399428,.3068525,.5753003,39
142000,2015.75,0,0,.4314058,.4372616,.555167,38
142000,2016,0,0,.4545207,.2369077,.6828299,33
142000,2016.25,0,0,.4822839,.2853684,.6566125,62
142000,2016.5,0,0,.4367596,.2192733,.5970294,61
142000,2016.75,0,0,.4663386,.2712387,.6072199,64
142000,2017,0,0,.4988575,.2285773,.5935257,32
142000,2017.25,0,0,.4746377,.3602389,.5424867,23
142000,2017.5,0,0,.4436282,.3343178,.6628519,61
142000,2017.75,0,0,.4085876,.4126543,.5392987,28
142000,2018,0,0,.4336384,.259413,.5626516,43
142000,2018.25,0,0,.3897901,.2260678,.6679875,70
142000,2018.5,0,0,.4920985,.2278735,.5335539,60
142000,2018.75,0,0,.448815,.3994442,.6511519,55
142000,2019,0,0,.452574,.2566942,.6687595,64
142000,2019.25,0,0,.4376372,.2021789,.5310822,34
142000,2019.5,0,0,.452052,.2601303,.6335775,46
142000,2019.75,0,0,.4265023,.4217467,.6627635,70
142000,2020,0,0,.3791707,.3847173,.5402609,31
142000,2020.25,0,0,.4287529,.1838222,.6387736,31
142000,2020.5,0,0,.4181274,.2706235,.6151596,44
142000,2020.75,0,0,.3790004,.4413031,.6753459,49
141000,2011,0,0,.4536185,.1658308,.5424902,37
141000,2011.25,0,0,.4199914,.1838001,.7008055,30
141000,2011.5,0,0,.4455636,.3060944,.6222415,24
141000,2011.75,0,0,.4336188,.2052117,.6507254,24
141000,2012,0,0,.4511829,.4344441,.58338,56
141000,2012.25,0,0,.3705594,.1831179,.6072661,66
141000,2012.5,0,0,.4524432,.2413257,.5610485,39
141000,2012.75,0,0,.4752841,.3431503,.5733917,60
141000,2013,0,0,.4473155,.3436592,.6301475,36
141000,2013.25,0,0,.4894294,.4173736,.5442591,41
141000,2013.5,0,0,.4729212,.1759275,.712929,23
141000,2013.75,0,0,.452049,.3862401,.6192365,31
141000,2014,0,0,.4463379,.1906183,.524771,30
141000,2014.25,0,0,.3846982,.409761,.610114,23
141000,2014.5,0,0,.4320785,.2452642,.6916692,36
141000,2014.75,0,0,.4114823,.3809431,.7030538,68
141000,2015,0,0,.3831456,.165959,.5735751,47
141000,2015.25,0,0,.4336859,.3311685,.5461134,32
141000,2015.5,0,0,.3916256,.3495008,.5923498,49
141000,2015.75,0,0,.4887457,.2302165,.6277337,70
141000,2016,0,0,.4948226,.2776029,.6501296,59
141000,2016.25,0,0,.4354528,.2772427,.6423886,60
141000,2016.5,0,0,.4535986,.1569319,.5752157,27
141000,2016.75,0,0,.3976138,.4243999,.6390048,61
141000,2017,0,0,.4962088,.3998579,.6932893,26
141000,2017.25,0,0,.4913711,.3510926,.6311802,50
141000,2017.5,0,0,.4876096,.1568286,.5660897,64
141000,2017.75,0,0,.4716696,.3377255,.6550301,40
141000,2018,0,0,.4460996,.2338712,.6180301,27
141000,2018.25,0,0,.4845832,.2336452,.5431085,58
141000,2018.5,0,0,.3879172,.2613521,.5687028,38
141000,2018.75,0,0,.4169284,.4320092,.7161539,29
141000,2019,0,0,.4350365,.1627806,.6674941,53
141000,2019.25,0,0,.4497205,.293106,.682628,37
141000,2019.5,0,0,.4551483,.3450696,.5942683,68
141000,2019.75,0,0,.3835661,.1542039,.5920234,24
141000,2020,0,0,.4339496,.3447294,.5461826,61
141000,2020.25,0,0,.3926134,.340189,.5447655,36
141000,2020.5,0,0,.4842259,.3350496,.6119151,41
141000,2020.75,0,0,.445973,.1967848,.5518243,39
140000,2011,0,0,.3943523,.3484306,.6244598,33
140000,2011.25,0,0,.3751935,.2145886,.6465155,46
140000,2011.5,0,0,.3847837,.2990768,.5829907,49
140000,2011.75,0,0,.4467565,.4126033,.6835361,64
140000,2012,0,0,.46731,.3433628,.6851288,35
140000,2012.25,0,0,.4018807,.2687173,.6732669,36
140000,2012.5,0,0,.4992803,.3103345,.6817589,29
140000,2012.75,0,0,.4955279,.2611307,.7020498,39
140000,2013,0,0,.4078997,.3809833,.5779831,38
140000,2013.25,0,0,.4303706,.3376024,.6278973,46
140000,2013.5,0,0,.4216769,.4270746,.5719678,28
140000,2013.75,0,0,.3952996,.2247822,.6023189,46
140000,2014,0,0,.4563092,.2147237,.6686084,40
140000,2014.25,0,0,.444666,.1972288,.5968221,42
140000,2014.5,0,0,.3882659,.4077841,.6801104,42
140000,2014.75,0,0,.444265,.2190915,.6480684,44
140000,2015,0,0,.4051387,.1578153,.5850496,55
140000,2015.25,0,0,.4998031,.4312508,.5470673,38
140000,2015.5,0,0,.4667186,.4419224,.5391103,37
140000,2015.75,0,0,.3954951,.2821518,.6167792,24
140000,2016,0,0,.4885876,.1759988,.7136147,36
140000,2016.25,0,0,.498405,.2959296,.6251173,41
140000,2016.5,0,0,.4389908,.1983365,.521415,59
140000,2016.75,0,0,.4616315,.2066814,.6353587,26
140000,2017,0,0,.4345688,.2898138,.564153,28
140000,2017.25,0,0,.4805145,.4497969,.6274931,70
140000,2017.5,0,0,.4775971,.4191716,.5319688,61
140000,2017.75,0,0,.4690607,.268894,.6351606,56
140000,2018,0,0,.4911788,.379274,.5818655,39
140000,2018.25,0,0,.4536834,.1623203,.7137662,39
140000,2018.5,0,0,.4440884,.3914497,.5474948,33
140000,2018.75,0,0,.41389,.3185782,.6481614,40
140000,2019,0,0,.4396288,.2271836,.6854194,55
140000,2019.25,0,0,.4528482,.4229294,.6479227,24
140000,2019.5,0,0,.4994456,.3788472,.6680879,42
140000,2019.75,0,0,.4170194,.1963151,.6660091,29
140000,2020,0,0,.4336674,.1616501,.6645589,54
140000,2020.25,0,0,.4552559,.4305529,.6046171,55
140000,2020.5,0,0,.4204316,.3605499,.5628919,57
140000,2020.75,0,0,.4646051,.4064975,.5899596,72
139000,2011,0,0,.377409,.3578125,.63874,62
139000,2011.25,0,0,.3733655,.3636347,.6058658,66
139000,2011.5,0,0,.391556,.3118171,.5931581,32
139000,2011.75,0,0,.4128471,.1797007,.7051428,62
139000,2012,0,0,.3910539,.2704048,.6653958,39
139000,2012.25,0,0,.4785946,.3957607,.5892978,35
139000,2012.5,0,0,.4878428,.3907322,.6931311,59
139000,2012.75,0,0,.4154864,.1735843,.7128551,67
139000,2013,0,0,.446207,.1870215,.6234449,45
139000,2013.25,0,0,.4682744,.3996368,.5526794,35
139000,2013.5,0,0,.3927792,.3968099,.6337846,44
139000,2013.75,0,0,.4139559,.1610101,.6723109,61
139000,2014,0,0,.3901801,.3043224,.5246213,65
139000,2014.25,0,0,.4221689,.2600916,.6404456,64
139000,2014.5,0,0,.4421159,.2338519,.7186405,65
139000,2014.75,0,0,.4364108,.2569512,.7150571,47
139000,2015,0,0,.4328428,.3654631,.5264761,26
139000,2015.25,0,0,.45254,.4417232,.6265402,24
139000,2015.5,0,0,.4867266,.3521723,.546698,71
139000,2015.75,0,0,.480181,.3910781,.640314,72
139000,2016,0,0,.4194159,.1806881,.5902786,66
139000,2016.25,0,0,.3994898,.4024483,.7042238,66
139000,2016.5,0,0,.4967495,.3792263,.6980948,24
139000,2016.75,0,0,.4994597,.3151712,.7187768,45
139000,2017,0,0,.3939158,.3872817,.5372135,43
139000,2017.25,0,0,.4040727,.4318533,.582598,41
139000,2017.5,0,0,.3852148,.392525,.6266301,34
139000,2017.75,0,0,.3725767,.22052,.5413058,71
139000,2018,0,0,.3760862,.2653635,.6553944,34
139000,2018.25,0,0,.4236953,.4130306,.6427997,72
139000,2018.5,0,0,.4183291,.3644376,.5409935,37
139000,2018.75,0,0,.4457972,.4023308,.571187,51
139000,2019,0,0,.4157347,.1956316,.5875221,65
139000,2019.25,0,0,.4833353,.3038478,.6401102,55
139000,2019.5,0,0,.4040453,.2646511,.524999,24
139000,2019.75,0,0,.4171062,.3077396,.6526142,38
139000,2020,0,0,.4044428,.1644478,.6129843,56
139000,2020.25,0,0,.4549265,.3073362,.5365894,60
139000,2020.5,0,0,.4333442,.1810886,.7121255,35
139000,2020.75,0,0,.4963837,.3104792,.5861302,23
138000,2011,0,0,.4722158,.1631793,.671535,58
138000,2011.25,0,0,.4995571,.4046985,.6941457,51
138000,2011.5,0,0,.4959005,.4204485,.5284067,61
138000,2011.75,0,0,.4148801,.4250792,.6023076,67
138000,2012,0,0,.4513471,.4467877,.6974296,44
138000,2012.25,0,0,.3707097,.2772259,.7160285,40
138000,2012.5,0,0,.4605891,.4343684,.5552017,54
138000,2012.75,0,0,.4557225,.2654709,.5945969,69
138000,2013,0,0,.4419569,.342583,.6120234,71
138000,2013.25,0,0,.3846114,.1818123,.526823,58
138000,2013.5,0,0,.4018416,.1961196,.6466765,47
138000,2013.75,0,0,.4848245,.3324245,.6855068,71
138000,2014,0,0,.4317567,.4171001,.6493908,68
138000,2014.25,0,0,.3798331,.3432874,.7168666,45
138000,2014.5,0,0,.4515396,.1659477,.6135449,50
138000,2014.75,0,0,.4488763,.193504,.5590331,60
138000,2015,0,0,.4017444,.3375188,.675685,53
138000,2015.25,0,0,.3718061,.2364481,.5850754,53
138000,2015.5,0,0,.4460079,.1684769,.5559139,36
138000,2015.75,0,0,.4819919,.3431959,.6501318,50
138000,2016,0,0,.4379858,.2827239,.6931865,29
138000,2016.25,0,0,.4136569,.279693,.5369298,65
138000,2016.5,0,0,.4057973,.3763416,.6568134,63
138000,2016.75,0,0,.4588189,.1622582,.6769048,29
138000,2017,0,0,.4078322,.3522786,.5575544,61
138000,2017.25,0,0,.421715,.3326333,.5538926,70
138000,2017.5,0,0,.4011946,.2805908,.6688288,30
138000,2017.75,0,0,.4442319,.170649,.5288709,47
138000,2018,0,0,.4607695,.2125634,.6327638,25
138000,2018.25,0,0,.41818,.2286705,.7157596,47
138000,2018.5,0,0,.3786118,.4005255,.6991001,70
138000,2018.75,0,0,.3849381,.1628227,.7083717,32
138000,2019,0,0,.4047015,.187135,.6150511,28
138000,2019.25,0,0,.3727489,.289488,.7032077,27
138000,2019.5,0,0,.3791175,.3235689,.6458802,26
138000,2019.75,0,0,.4046679,.225392,.6002715,38
138000,2020,0,0,.3792681,.3342655,.5578222,56
138000,2020.25,0,0,.3848238,.217733,.5473021,57
138000,2020.5,0,0,.4074083,.2094822,.7134749,62
138000,2020.75,0,0,.3991694,.4401664,.5467659,62
137000,2011,0,0,.4302431,.4243098,.5698356,66
137000,2011.25,0,0,.3850648,.2646071,.687148,45
137000,2011.5,0,0,.4873798,.3858527,.6716923,28
137000,2011.75,0,0,.4245983,.4232725,.7182212,47
137000,2012,0,0,.3983904,.3251363,.6595828,25
137000,2012.25,0,0,.4559775,.3644561,.5274215,40
137000,2012.5,0,0,.4230612,.3233258,.6186128,52
137000,2012.75,0,0,.3798709,.236063,.7000632,68
137000,2013,0,0,.4630514,.3613076,.5818855,27
137000,2013.25,0,0,.4113483,.2529262,.7038299,52
137000,2013.5,0,0,.4863653,.1875903,.5978717,48
137000,2013.75,0,0,.3926565,.3758486,.5378201,67
137000,2014,0,0,.4558639,.4129377,.6142729,37
137000,2014.25,0,0,.4994391,.293009,.6570037,44
137000,2014.5,0,0,.4295909,.4203803,.6607542,49
137000,2014.75,0,0,.4958626,.3334946,.5798299,55
137000,2015,0,0,.4544643,.4025234,.6589102,54
137000,2015.25,0,0,.4075826,.2018174,.71753,59
137000,2015.5,0,0,.3889683,.3087962,.6418127,30
137000,2015.75,0,0,.4946033,.2820209,.6146939,39
137000,2016,0,0,.3812263,.2418386,.6406056,41
137000,2016.25,0,0,.4363191,.2208311,.585825,57
137000,2016.5,0,0,.3869503,.2992171,.6203869,46
137000,2016.75,0,0,.4100493,.1798511,.5842657,61
137000,2017,0,0,.495005,.2928253,.6502138,68
137000,2017.25,0,0,.4160773,.3019505,.5328996,67
137000,2017.5,0,0,.4216389,.4317557,.6765073,25
137000,2017.75,0,0,.4481965,.4225975,.6756119,62
137000,2018,0,0,.4544476,.3085027,.7057027,70
137000,2018.25,0,0,.4924032,.2197333,.5437248,36
137000,2018.5,0,0,.4595849,.2214057,.6071373,70
137000,2018.75,0,0,.3883106,.2548913,.5550778,33
137000,2019,0,0,.4440981,.238619,.5935205,52
137000,2019.25,0,0,.4412562,.193774,.6018725,64
137000,2019.5,0,0,.4085145,.2877089,.6120719,57
137000,2019.75,0,0,.4040228,.2524499,.5806221,41
137000,2020,0,0,.4571904,.1546525,.6207614,43
137000,2020.25,0,0,.3819364,.3417062,.521464,39
137000,2020.5,0,0,.3877683,.1915009,.6762978,64
137000,2020.75,0,0,.4706466,.2382138,.7184524,33
136000,2011,0,0,.3926897,.2396561,.5903354,37
136000,2011.25,0,0,.4074915,.4137309,.67665,32
136000,2011.5,0,0,.464936,.3031721,.5917014,71
136000,2011.75,0,0,.4782834,.17991,.5685645,43
136000,2012,0,0,.3790688,.2700959,.7181414,69
136000,2012.25,0,0,.4928688,.3519683,.6481894,63
136000,2012.5,0,0,.4500781,.2678994,.5993502,41
136000,2012.75,0,0,.4905457,.2469349,.569529,67
136000,2013,0,0,.3828991,.2217137,.5576826,60
136000,2013.25,0,0,.4254555,.4166172,.5519071,33
136000,2013.5,0,0,.4935774,.428164,.5801281,69
136000,2013.75,0,0,.3783112,.3415743,.5516748,42
136000,2014,0,0,.45127,.3102566,.6209865,25
136000,2014.25,0,0,.4475646,.1531927,.6075283,40
136000,2014.5,0,0,.4813139,.3203543,.6213011,58
136000,2014.75,0,0,.431412,.3298601,.6761631,47
136000,2015,0,0,.4031057,.2790987,.6288012,67
136000,2015.25,0,0,.4402281,.4416924,.6590497,52
136000,2015.5,0,0,.4025278,.3901283,.6775565,33
136000,2015.75,0,0,.3860125,.3791087,.631138,66
136000,2016,0,0,.4089741,.2445892,.5507151,68
136000,2016.25,0,0,.4669774,.1735035,.7125991,59
136000,2016.5,0,0,.3933569,.278811,.6548694,33
136000,2016.75,0,0,.4476851,.2952225,.6183936,51
136000,2017,0,0,.4950838,.184592,.717255,50
136000,2017.25,0,0,.4379819,.1816425,.547075,56
136000,2017.5,0,0,.4575033,.2059494,.5888805,61
136000,2017.75,0,0,.3909611,.2134924,.664049,52
136000,2018,0,0,.4656769,.4392756,.6998934,63
136000,2018.25,0,0,.433143,.2171957,.6470592,67
136000,2018.5,0,0,.3716801,.419642,.6033952,69
136000,2018.75,0,0,.4325282,.2340033,.6163082,26
136000,2019,0,0,.3989935,.3360745,.595007,68
136000,2019.25,0,0,.4122724,.227768,.5511202,48
136000,2019.5,0,0,.3929223,.1783429,.6160651,52
136000,2019.75,0,0,.4116188,.2810104,.55987,36
136000,2020,0,0,.4753717,.2526317,.5308019,69
136000,2020.25,0,0,.4170231,.3899197,.6677799,28
136000,2020.5,0,0,.402274,.2867869,.5444986,33
136000,2020.75,0,0,.4407283,.4325117,.5956332,31
135000,2011,0,0,.497046,.2382398,.6775782,66
135000,2011.25,0,0,.4707216,.3691005,.7022526,33
135000,2011.5,0,0,.4209489,.31315,.7153641,35
135000,2011.75,0,0,.4651358,.364899,.5443866,39
135000,2012,0,0,.3828668,.3170467,.6138244,49
135000,2012.25,0,0,.3994671,.4343667,.5287519,41
135000,2012.5,0,0,.3875096,.4140156,.6023921,46
135000,2012.75,0,0,.4405588,.4456857,.6075057,25
135000,2013,0,0,.3813415,.3243538,.6120976,50
135000,2013.25,0,0,.4272961,.246446,.6581973,67
135000,2013.5,0,0,.4297406,.3177525,.5553453,63
135000,2013.75,0,0,.3879718,.394992,.7075602,67
135000,2014,0,0,.4579382,.1870771,.5307885,25
